duration,distance,max_heart_rate,effort,pace,speed_m_s,cluster
3503,10.01,172.0,38.0,5.832500832500832,2.8575506708535543,0
3404,8.92,158.0,16.0,6.360239162929746,2.6204465334900116,0
3841,10.18,164.0,26.0,6.288474132285527,2.6503514709711014,0
3790,10.12,173.0,32.0,6.241765480895916,2.6701846965699207,0
3356,9.41,174.0,20.0,5.9440311725115125,2.803933253873659,0
3882,10.17,178.0,21.0,6.361848574237955,2.6197836166924264,0
3784,9.67,171.0,46.0,6.521889003791796,2.5554968287526427,0
3685,9.4,164.0,15.0,6.533687943262411,2.5508819538670284,0
3977,10.09,163.0,17.0,6.569210439378923,2.537088257480513,0
3614,9.61,182.0,25.0,6.267776621574749,2.659103486441616,0
3803,9.97,178.0,26.0,6.357405549983283,2.621614514856692,0
3837,10.02,170.0,27.0,6.382235528942116,2.6114151681000783,0
4066,9.39,180.0,27.0,7.2168974085906985,2.3093949827840627,1
4420,10.17,177.0,31.0,7.243526712553262,2.3009049773755654,1
3664,9.72,161.0,17.0,6.282578875171468,2.6528384279475983,0
3804,9.75,174.0,25.0,6.5025641025641026,2.5630914826498423,0
4030,10.06,159.0,17.0,6.67660702451955,2.496277915632754,0
3881,8.42,174.0,15.0,7.682106096595408,2.169543931976295,1
4053,9.95,163.0,17.0,6.788944723618091,2.454971625956082,1
3919,9.78,161.0,19.0,6.678595773687798,2.495534575146721,0
3922,9.9,174.0,21.0,6.602693602693602,2.52422233554309,0
3757,9.8,174.0,31.0,6.3894557823129245,2.608464200159702,0
3827,9.93,177.0,30.0,6.423296408190668,2.594721714136399,0
3701,9.54,162.0,22.0,6.46575821104123,2.577681707646582,0
3912,10.09,180.0,34.0,6.461843409316155,2.579243353783231,0
4111,10.65,179.0,25.0,6.433489827856024,2.590610557042082,0
3932,10.35,179.0,29.0,6.331723027375201,2.6322482197355037,0
3697,9.93,175.0,23.0,6.205102383350118,2.6859615904787666,0
3787,8.96,162.0,17.0,7.044270833333333,2.3659889094269873,1
3862,9.97,162.0,16.0,6.456034770979604,2.581563956499223,0
3693,9.98,170.0,22.0,6.167334669338677,2.702409964798267,0
4016,10.16,175.0,79.0,6.587926509186352,2.5298804780876494,0
3527,9.91,190.0,26.0,5.9317188025563405,2.8097533314431526,0
3650,9.99,173.0,31.0,6.089422756089423,2.736986301369863,0
3835,9.96,153.0,16.0,6.417336010709504,2.597131681877445,0
3848,9.88,160.0,22.0,6.491228070175438,2.5675675675675675,0
3708,9.72,174.0,24.0,6.358024691358024,2.621359223300971,0
3824,10.05,174.0,24.0,6.341625207296849,2.6281380753138075,0
3542,9.92,177.0,30.0,5.950940860215054,2.800677583286279,0
3547,9.7,177.0,23.0,6.094501718213059,2.7347053848322527,0
3724,10.15,165.0,24.0,6.114942528735632,2.725563909774436,0
3906,10.15,163.0,21.0,6.413793103448275,2.598566308243728,0
3764,10.21,162.0,63.0,6.144302970943519,2.712539851222104,0
3779,10.28,172.0,44.0,6.126783398184177,2.7202963747023023,0
3481,9.68,179.0,33.0,5.993457300275482,2.780810112036771,0
3513,9.81,171.0,29.0,5.968399592252803,2.792485055508113,0
3643,9.6,161.0,18.0,6.324652777777779,2.635190776832281,0
3627,10.07,173.0,35.0,6.002979145978153,2.7763992280121315,0
3810,9.81,168.0,23.0,6.472986748216106,2.574803149606299,0
4053,9.98,169.0,25.0,6.768537074148296,2.462373550456452,1
3771,10.11,164.0,19.0,6.216617210682493,2.680986475735879,0
3597,9.9,173.0,38.0,6.055555555555555,2.7522935779816513,0
3780,9.95,165.0,16.0,6.331658291457287,2.632275132275132,0
4090,10.82,161.0,19.0,6.300061614294517,2.645476772616137,0
3582,9.56,176.0,27.0,6.2447698744769875,2.668900055834729,0
3234,9.26,177.0,29.0,5.8207343412527,2.8633271490414347,0
3469,9.66,173.0,20.0,5.985162180814355,2.784664168348227,0
4013,9.82,186.0,89.0,6.810930074677529,2.4470470969349614,3
4172,9.86,174.0,23.0,7.052062204192022,2.363374880153404,1
3589,9.69,173.0,19.0,6.173030615755074,2.6999164112566176,0
3960,10.58,176.0,29.0,6.238185255198488,2.6717171717171717,0
3568,9.47,168.0,21.0,6.279479056670186,2.6541479820627805,0
3676,9.88,175.0,25.0,6.201079622132253,2.687704026115343,0
3924,10.21,186.0,30.0,6.4054848188050935,2.6019367991845055,0
3682,9.92,178.0,37.0,6.186155913978495,2.69418794133623,0
3878,10.1,178.0,30.0,6.3993399339934,2.6044352759154203,0
3854,9.68,160.0,15.0,6.6356749311294765,2.5116761805915933,0
3551,9.29,165.0,20.0,6.37064944384643,2.6161644607152916,0
3685,9.82,153.0,16.0,6.254243041412084,2.664857530529172,0
3719,10.19,161.0,17.0,6.08276087667648,2.7399838666308147,0
3810,9.85,179.0,22.0,6.446700507614214,2.5853018372703414,0
3694,9.78,181.0,29.0,6.295160190865713,2.6475365457498645,0
3835,9.93,170.0,24.0,6.43672373279624,2.5893089960886573,0
3797,10.17,166.0,21.0,6.2225499836119305,2.6784303397419014,0
3761,9.94,165.0,17.0,6.30617035546613,2.6429141185854825,0
3472,9.93,167.0,19.0,5.827458878818396,2.8600230414746544,0
3849,9.93,179.0,104.0,6.460221550855993,2.579890880748246,0
3959,9.94,162.0,19.0,6.638162307176392,2.51073503409952,0
4016,9.93,173.0,30.0,6.740516951997315,2.472609561752988,0
3985,9.91,169.0,24.0,6.701984527413387,2.4868255959849437,0
4151,9.91,166.0,17.0,6.9811638076017495,2.387376535774512,1
3962,9.93,167.0,24.0,6.649882510909701,2.5063099444724886,0
3750,9.78,170.0,32.0,6.390593047034765,2.608,0
3693,9.69,169.0,20.0,6.351909184726522,2.6238830219333873,0
3768,10.1,165.0,31.0,6.217821782178218,2.680467091295117,0
4242,10.4,177.0,40.0,6.798076923076923,2.4516737388024517,1
3589,9.9,170.0,25.0,6.042087542087542,2.758428531624408,0
3844,9.83,167.0,32.0,6.517463546965073,2.557232049947971,0
3844,9.87,170.0,26.0,6.491050320837555,2.5676378772112383,0
3535,9.739999999999998,180.0,27.0,6.048939082819987,2.755304101838755,0
3862,9.91,170.0,37.0,6.495122771611166,2.5660279647850857,0
3673,9.75,168.0,44.0,6.2786324786324785,2.654505853525728,0
3597,10.0,176.0,41.0,5.995,2.7800945232137892,0
3801,9.84,177.0,25.0,6.438008130081301,2.588792423046567,0
3869,9.78,176.0,20.0,6.593387866394002,2.527784957353321,0
3763,9.81,171.0,28.0,6.3931362555215765,2.6069625298963595,0
3599,9.84,175.0,47.0,6.095867208672087,2.7340928035565435,0
3549,9.72,166.0,25.0,6.0853909465020575,2.738799661876585,0
3368,9.54,172.0,43.0,5.883997204751922,2.832541567695962,0
3559,9.67,169.0,54.0,6.134091692519821,2.7170553526271424,0
3748,10.01,162.0,18.0,6.240426240426241,2.6707577374599785,0
3895,10.16,169.0,23.0,6.389435695538058,2.6084724005134787,0
4040,10.7,171.0,26.0,6.292834890965732,2.6485148514851486,0
3621,9.69,167.0,22.0,6.228070175438597,2.676056338028169,0
3795,10.2,166.0,22.0,6.200980392156863,2.6877470355731226,0
3684,9.84,172.0,24.0,6.239837398373984,2.6710097719869705,0
3677,9.81,168.0,25.0,6.247026843357118,2.6679358172423173,0
3736,9.81,171.0,28.0,6.347264695888549,2.6258029978586723,0
3611,9.84,177.0,29.0,6.116192411924119,2.725006923289947,0
3626,10.43,174.0,25.0,5.794183445190156,2.8764478764478763,0
3627,9.85,182.0,22.0,6.1370558375634525,2.7157430383236836,0
3849,9.85,178.0,27.0,6.51269035532995,2.5591062613665887,0
3731,9.88,173.0,27.0,6.2938596491228065,2.64808362369338,0
3808,10.15,165.0,65.0,6.252873563218391,2.6654411764705883,0
3686,9.71,159.0,20.0,6.326810847923102,2.6342919153553987,0
3722,10.07,170.0,22.0,6.160211850380668,2.705534658785599,0
3764,10.26,166.0,24.0,6.114359974009097,2.7258235919234854,0
3709,9.75,167.0,19.0,6.340170940170941,2.6287409005122675,0
3676,9.85,174.0,28.0,6.219966159052453,2.679542981501632,0
2866,8.209999999999999,176.0,26.0,5.8181079983759645,2.8646196789951146,0
3671,9.739999999999998,162.0,22.0,6.281656399726216,2.6532280032688638,0
3104,8.76,174.0,47.0,5.905631659056317,2.8221649484536084,0
3759,10.28,164.0,23.0,6.094357976653697,2.7347698856078746,0
3768,9.67,174.0,32.0,6.494312306101344,2.566348195329087,0
3620,9.96,178.0,40.0,6.057563587684069,2.751381215469613,0
3629,9.85,175.0,23.0,6.140439932318105,2.714246348856434,0
3632,9.85,163.0,19.0,6.145516074450085,2.7120044052863435,0
3589,9.78,167.0,17.0,6.11622358554874,2.724993034271385,0
3687,9.82,166.0,17.0,6.257637474541752,2.6634119880661786,0
3766,9.79,174.0,24.0,6.411304051753491,2.5995751460435477,0
3670,9.6,168.0,22.0,6.371527777777778,2.6158038147138964,0
3809,10.16,168.0,27.0,6.248359580052494,2.6673667629299027,0
4175,11.37,184.0,25.0,6.1199061858692465,2.7233532934131737,0
3738,10.64,177.0,30.0,5.855263157894736,2.846441947565543,0
3721,9.76,168.0,26.0,6.354166666666667,2.622950819672131,0
3805,9.739999999999998,161.0,19.0,6.510951403148529,2.5597897503285147,0
3633,9.58,180.0,30.0,6.320459290187891,2.636939168731076,0
3605,9.72,170.0,28.0,6.181412894375857,2.69625520110957,0
3690,9.78,159.0,16.0,6.288343558282209,2.6504065040650406,0
1229,3.4,158.0,7.0,6.024509803921569,2.7664768104149715,2
3276,8.47,157.0,14.0,6.446280991735537,2.5854700854700856,0
3748,9.76,166.0,23.0,6.400273224043716,2.6040554962646745,0
3647,9.739999999999998,165.0,63.0,6.240588637919235,2.6706882369070466,0
3608,9.64,173.0,43.0,6.23789764868603,2.671840354767184,0
3663,9.77,170.0,26.0,6.248720573183214,2.667212667212667,0
3223,8.629999999999999,164.0,17.0,6.224410969486289,2.6776295376977965,0
3497,9.05,155.0,17.0,6.440147329650092,2.587932513583071,0
3852,10.15,161.0,24.0,6.325123152709359,2.6349948078920042,0
3823,10.12,166.0,38.0,6.296113306982873,2.6471357572586975,0
3593,9.49,166.0,26.0,6.310151036178433,2.641246868911773,0
3662,9.91,172.0,76.0,6.158762193070972,2.706171490988531,0
4381,11.37,166.0,38.0,6.421870419231897,2.595297877196987,0
3927,9.97,171.0,67.0,6.56469408224674,2.5388337153043037,0
3865,9.91,166.0,18.0,6.50016818028927,2.5640362225097024,0
3780,10.239999999999998,165.0,20.0,6.152343750000001,2.7089947089947084,0
3694,8.57,161.0,21.0,7.183975106962271,2.3199783432593395,1
4040,9.739999999999998,172.0,31.0,6.913073237508557,2.4108910891089104,1
4019,9.88,171.0,36.0,6.779689608636977,2.4583229659119183,1
3574,9.63,154.0,16.0,6.185531325718242,2.6944599888080583,0
1184,2.9,151.0,4.0,6.804597701149426,2.449324324324324,2
3801,9.79,155.0,21.0,6.470888661899899,2.575637990002631,0
3740,9.92,171.0,35.0,6.283602150537635,2.6524064171122994,0
3537,9.67,161.0,20.0,6.09617373319545,2.733955329375177,0
3866,10.16,159.0,23.0,6.341863517060368,2.628039317123642,0
3718,9.78,158.0,21.0,6.3360599863667355,2.630446476600323,0
3659,8.96,170.0,31.0,6.806175595238095,2.448756490844493,0
4012,10.93,170.0,29.0,6.1177188167124115,2.7243270189431703,0
3905,11.54,169.0,51.0,5.639803581744657,2.9551856594110117,0
3187,8.98,172.0,26.0,5.914996288047512,2.8176968936303735,0
3110,8.98,173.0,27.0,5.7720861172976985,2.887459807073955,0
3797,10.15,162.0,22.0,6.234811165845648,2.6731630234395576,0
3680,10.03,163.0,18.0,6.114988368228648,2.7255434782608696,0
3851,10.19,159.0,17.0,6.298658815832516,2.6460659568943132,0
3579,9.78,163.0,59.0,6.09918200408998,2.732606873428332,0
3619,9.76,159.0,16.0,6.179986338797815,2.6968775904946116,0
3687,10.18,177.0,52.0,6.0363457760314345,2.7610523460808247,0
3872,10.14,158.0,18.0,6.364234056541748,2.618801652892562,0
3914,10.23,152.0,16.0,6.376669925057022,2.613694430250383,0
3652,10.23,162.0,23.0,5.949820788530466,2.8012048192771086,0
3657,10.17,171.0,25.0,5.9931170108161265,2.7809680065627562,0
3784,9.99,167.0,21.0,6.3129796463129795,2.640063424947146,0
3634,9.35,152.0,16.0,6.477718360071302,2.572922399559714,0
3599,9.49,159.0,18.0,6.320688443976115,2.636843567657683,0
3679,9.85,158.0,18.0,6.225042301184434,2.6773579777113348,0
3764,10.13,162.0,19.0,6.19282658769332,2.6912858660998937,0
3658,9.73,165.0,18.0,6.2658444672833165,2.6599234554401314,0
3839,9.64,160.0,22.0,6.637275242047026,2.5110705912998177,0
3864,9.84,153.0,21.0,6.544715447154473,2.546583850931677,0
3716,10.16,172.0,70.0,6.095800524934383,2.7341227125941874,0
3826,10.49,167.0,23.0,6.0788052113123605,2.7417668583376895,0
3469,9.4,167.0,23.0,6.1507092198581566,2.7097146151628713,0
2954,8.62,183.0,22.0,5.711523588553751,2.918077183480027,0
3934,10.15,150.0,16.0,6.459770114942528,2.580071174377224,0
3872,10.62,170.0,28.0,6.0765850596359074,2.7427685950413223,0
4031,10.58,164.0,18.0,6.350031505986138,2.624658893574795,0
3814,9.76,154.0,16.0,6.512978142076503,2.5589931830099633,0
3626,9.62,163.0,20.0,6.282051282051282,2.6530612244897958,0
4052,11.34,178.0,75.0,5.955320399764844,2.7986179664363275,0
4027,10.81,169.0,43.0,6.2087573234659255,2.684380432083437,0
3683,10.08,174.0,71.0,6.089616402116402,2.736899266901982,0
3479,9.85,177.0,56.0,5.88663282571912,2.8312733544121875,0
3667,9.13,186.0,31.0,6.694048922964585,2.489773656940278,0
3840,10.22,176.0,26.0,6.262230919765166,2.6614583333333335,0
3948,9.37,168.0,29.0,7.0224119530416225,2.3733535967578523,1
4233,11.3,164.0,24.0,6.2433628318584065,2.6695015355539806,0
3774,10.03,166.0,21.0,6.271186440677966,2.6576576576576576,0
3096,8.96,177.0,28.0,5.758928571428571,2.8940568475452197,0
4017,10.52,159.0,19.0,6.3640684410646395,2.618869803335823,0
3920,10.1,172.0,38.0,6.468646864686469,2.576530612244898,0
3544,8.8,166.0,16.0,6.712121212121212,2.4830699774266365,0
3544,9.29,166.0,31.0,6.358091137423754,2.621331828442438,0
3585,10.12,176.0,76.0,5.904150197628459,2.822873082287308,0
3691,10.34,181.0,58.0,5.9493874919406835,2.8014088322947712,0
3763,9.49,158.0,17.0,6.608710923779417,2.521923996811055,0
3651,9.92,160.0,20.0,6.134072580645162,2.7170638181320186,0
3441,10.07,168.0,44.0,5.695134061569017,2.926474861958733,0
3529,9.7,172.0,38.0,6.063573883161513,2.7486540096344574,0
3781,9.94,157.0,19.0,6.3397048960429245,2.6289341444062417,0
3641,10.25,182.0,33.0,5.920325203252032,2.8151606701455645,0
3813,9.1,164.0,15.0,6.983516483516484,2.3865722528193025,1
3705,9.66,170.0,19.0,6.392339544513457,2.6072874493927127,0
3641,9.71,167.0,17.0,6.249570889117747,2.6668497665476516,0
3827,10.44,165.0,69.0,6.109514687100894,2.7279853671282988,0
3824,10.51,172.0,43.0,6.064065968918491,2.7484309623430963,0
3582,9.81,160.0,61.0,6.085626911314985,2.7386934673366836,0
3548,8.94,174.0,15.0,6.614466815809098,2.519729425028185,0
4503,11.62,171.0,79.0,6.45869191049914,2.5805018876304686,0
3979,8.850000000000001,172.0,14.0,7.493408662900187,2.2241769288766027,1
3753,10.36,172.0,43.0,6.037644787644788,2.760458300026645,0
3934,10.43,176.0,65.0,6.286353467561521,2.6512455516014235,0
3690,9.52,180.0,28.0,6.4600840336134455,2.5799457994579944,0
4163,11.18,171.0,24.0,6.206022659511032,2.685563295700216,0
4037,10.31,178.0,83.0,6.5260265114775295,2.5538766410701017,0
3485,9.46,170.0,59.0,6.139887244538407,2.7144906743185078,0
3958,10.39,168.0,26.0,6.349053577157523,2.625063163213744,0
3744,10.21,171.0,23.0,6.111655239960822,2.7270299145299144,0
4278,11.84,174.0,33.0,6.02195945945946,2.7676484338475924,0
3614,9.95,175.0,38.0,6.053601340033501,2.7531820697288323,0
3399,9.21,172.0,24.0,6.150922909880564,2.709620476610768,0
3321,8.88,166.0,28.0,6.233108108108108,2.673893405600723,0
3670,9.73,177.0,29.0,6.286399451867077,2.6512261580381473,0
3270,8.89,154.0,15.0,6.130483689538807,2.7186544342507646,0
3639,9.94,166.0,18.0,6.101609657947686,2.731519648255015,0
3761,10.25,168.0,19.0,6.1154471544715445,2.7253390055836215,0
4083,10.41,162.0,20.0,6.536983669548511,2.549595885378398,0
3535,9.28,169.0,22.0,6.348778735632184,2.6251768033946252,0
3650,9.54,160.0,17.0,6.3766596785464715,2.6136986301369864,0
3910,10.32,161.0,21.0,6.314599483204135,2.639386189258312,0
1276,4.08,157.0,7.0,5.212418300653594,3.197492163009404,2
3387,9.07,174.0,17.0,6.223814773980155,2.6778860348390907,0
3668,9.62,165.0,16.0,6.354816354816355,2.6226826608505998,0
3760,10.17,168.0,39.0,6.161914126515896,2.7047872340425534,0
3465,10.5,184.0,76.0,5.5,3.0303030303030303,0
3632,9.53,181.0,26.0,6.351871283665617,2.623898678414097,0
3319,8.67,156.0,16.0,6.380238369857747,2.612232600180777,0
3741,9.69,160.0,20.0,6.434468524251806,2.590216519647153,0
3624,9.54,171.0,17.0,6.331236897274634,2.6324503311258276,0
3171,9.09,178.0,28.0,5.814081408140814,2.866603595080416,0
3746,10.51,169.0,34.0,5.940374246749128,2.805659369994661,0
3895,10.56,161.0,20.0,6.147411616161616,2.711168164313222,0
3489,9.65,171.0,27.0,6.0259067357512945,2.765835482946403,0
3016,8.33,176.0,51.0,6.034413765506202,2.7619363395225465,0
3816,9.91,167.0,19.0,6.417759838546923,2.596960167714885,0
3583,9.94,178.0,29.0,6.007712944332663,2.774211554563215,0
3730,10.04,179.0,34.0,6.191899070385126,2.6916890080428955,0
4031,10.41,164.0,16.0,6.453730387447967,2.5824857355494912,0
3775,9.94,168.0,29.0,6.329644533869886,2.633112582781457,0
3760,9.67,173.0,18.0,6.480523957256119,2.5718085106382977,0
3827,10.23,164.0,21.0,6.234929944607363,2.6731120982492813,0
3629,9.69,166.0,28.0,6.241830065359477,2.670157068062827,0
3487,9.15,167.0,18.0,6.351548269581056,2.6240321193002583,0
3432,9.07,166.0,15.0,6.306504961411246,2.6427738927738926,0
3581,9.739999999999998,174.0,29.0,6.127652292950035,2.7199106394861765,0
3610,9.61,166.0,20.0,6.260839403399237,2.662049861495845,0
3143,9.67,185.0,80.0,5.41709755256808,3.0766783328030542,0
4017,9.83,169.0,24.0,6.8107833163784335,2.4470998257406023,1
3419,9.12,175.0,23.0,6.248172514619884,2.6674466218192454,0
3417,9.46,175.0,30.0,6.020084566596195,2.768510389230319,0
3622,9.58,176.0,26.0,6.301322199025748,2.6449475427940365,0
3823,10.26,176.0,38.0,6.2102014294996755,2.68375621239864,0
3232,9.46,181.0,53.0,5.69415081042988,2.926980198019802,0
3818,10.23,177.0,40.0,6.220267188009124,2.679413305395495,0
3476,9.239999999999998,172.0,21.0,6.269841269841271,2.6582278481012653,0
4884,11.54,171.0,43.0,7.053726169844022,2.362817362817363,1
3711,10.01,177.0,36.0,6.178821178821179,2.6973861492859066,0
3964,10.43,170.0,19.0,6.334292106104186,2.6311806256306762,0
3578,9.79,169.0,30.0,6.0912495743956425,2.7361654555617663,0
3680,10.01,180.0,25.0,6.127206127206128,2.720108695652174,0
3791,9.75,153.0,15.0,6.48034188034188,2.571880770245318,0
3703,9.45,159.0,19.0,6.530864197530865,2.551984877126654,0
3610,9.34,173.0,15.0,6.441827266238401,2.587257617728532,0
4203,10.9,179.0,26.0,6.4266055045871555,2.593385676897454,0
4361,11.16,160.0,19.0,6.51284348864994,2.559046090346251,0
3700,9.68,170.0,24.0,6.370523415977962,2.616216216216216,0
3608,9.27,175.0,20.0,6.486875224739302,2.569290465631929,0
3794,9.95,165.0,20.0,6.3551088777219435,2.6225619399051134,0
3696,9.9,171.0,20.0,6.222222222222222,2.6785714285714284,0
3953,10.21,171.0,19.0,6.452824028730003,2.5828484695168226,0
3767,10.0,162.0,17.0,6.278333333333333,2.654632333421821,0
4135,10.58,166.0,17.0,6.513862633900441,2.558645707376058,0
3726,9.7,153.0,16.0,6.402061855670103,2.6033279656468062,0
3931,10.0,177.0,24.0,6.551666666666667,2.543881963876876,0
3871,9.87,169.0,24.0,6.536643026004729,2.549728752260398,0
3955,10.21,150.0,15.0,6.4560888018282725,2.581542351453856,0
3797,9.98,163.0,17.0,6.341015364061456,2.628390834869634,0
4133,10.82,176.0,52.0,6.366296980899569,2.617953060730704,0
4018,10.01,171.0,36.0,6.689976689976691,2.491289198606272,0
3434,8.229999999999999,162.0,18.0,6.954232482786555,2.39662201514269,1
3620,9.69,178.0,66.0,6.226350189198487,2.6767955801104972,0
3746,9.97,163.0,19.0,6.262119692410565,2.6615056059797118,0
3708,9.78,177.0,38.0,6.319018404907975,2.6375404530744335,0
3689,9.739999999999998,184.0,33.0,6.312457221081452,2.6402819192193,0
3512,8.91,176.0,39.0,6.569397680508791,2.537015945330296,0
3177,6.92,189.0,73.0,7.651734104046243,2.178155492603085,1
3961,10.25,169.0,28.0,6.440650406504065,2.5877303711184045,0
3348,9.22,168.0,18.0,6.052060737527114,2.7538829151732376,0
3761,10.239999999999998,178.0,42.0,6.121419270833334,2.7226801382611003,0
2027,5.5,174.0,21.0,6.142424242424242,2.7133695115934877,2
1200,3.44,162.0,9.0,5.813953488372093,2.8666666666666667,2
3734,9.98,180.0,20.0,6.235804943219772,2.6727370112479916,0
3816,9.99,179.0,25.0,6.366366366366367,2.6179245283018866,0
3293,9.01,172.0,27.0,6.091379948205698,2.7361068934102644,0
3877,10.0,171.0,18.0,6.461666666666666,2.5793139025019345,0
3236,8.94,169.0,19.0,6.032811334824758,2.762669962917182,0
3907,10.03,158.0,16.0,6.492190096377533,2.567187100076785,0
3181,8.9,168.0,26.0,5.956928838951311,2.797862307450487,0
3446,8.66,162.0,22.0,6.632024634334103,2.5130586186883344,0
3802,9.71,175.0,14.0,6.525918297288019,2.5539189900052603,0
3492,9.07,159.0,23.0,6.416758544652701,2.5973654066437573,0
3893,10.1,164.0,25.0,6.424092409240925,2.594400205497046,0
3445,9.06,170.0,26.0,6.337380426784399,2.6298984034833093,0
3284,8.850000000000001,162.0,14.0,6.184557438794726,2.6948842874543244,0
3418,8.870000000000001,160.0,16.0,6.422397594889139,2.5950848449385613,0
3585,9.67,170.0,31.0,6.178903826266804,2.697350069735007,0
3515,9.92,164.0,33.0,5.905577956989248,2.822190611664296,0
3924,9.79,166.0,57.0,6.6802860061287035,2.4949031600407747,0
3863,9.84,172.0,33.0,6.543021680216803,2.5472430753300546,0
3250,9.31,173.0,41.0,5.818116720372359,2.8646153846153846,0
4400,10.75,162.0,66.0,6.821705426356589,2.4431818181818183,1
3912,9.82,165.0,18.0,6.639511201629328,2.5102249488752557,0
3634,9.73,167.0,71.0,6.224734498115793,2.6774903687396807,0
3261,8.98,171.0,25.0,6.052338530066815,2.7537565164060105,0
3659,9.68,160.0,17.0,6.299931129476584,2.64553156600164,0
3753,9.739999999999998,165.0,25.0,6.421971252566736,2.595257127631228,0
3636,9.59,172.0,30.0,6.319082377476538,2.6375137513751374,0
3349,8.84,168.0,24.0,6.314102564102565,2.6395939086294415,0
3060,9.61,174.0,60.0,5.30697190426639,3.1405228758169934,0
3722,10.2,171.0,69.0,6.081699346405229,2.740462117141322,0
1456,4.07,166.0,26.0,5.962325962325962,2.7953296703296706,2
3595,9.67,171.0,69.0,6.196139262323337,2.689847009735744,0
2139,6.03,172.0,18.0,5.912106135986733,2.8190743338008417,2
3464,9.45,172.0,23.0,6.109347442680777,2.7280600461893765,0
3692,9.84,159.0,18.0,6.253387533875339,2.6652221018418203,0
5293,13.75,173.0,77.0,6.415757575757576,2.5977706404685432,3
3797,10.51,161.0,25.0,6.021249603552173,2.767974716881749,0
3737,10.15,166.0,53.0,6.136288998357964,2.716082419052716,0
3698,10.14,169.0,39.0,6.078238001314924,2.7420227149810708,0
3516,9.7,163.0,19.0,6.041237113402063,2.758816837315131,0
3658,10.43,182.0,33.0,5.845317992969,2.851284855112083,0
3736,9.66,164.0,21.0,6.445824706694272,2.5856531049250537,0
3567,9.64,168.0,23.0,6.16701244813278,2.702551163442669,0
3732,10.17,167.0,40.0,6.116027531956735,2.72508038585209,0
4097,10.49,179.0,59.0,6.509374006990784,2.560410056138638,0
3723,10.01,180.0,31.0,6.198801198801199,2.688691915122213,0
3584,10.01,173.0,29.0,5.967365967365968,2.79296875,0
3899,10.1,164.0,65.0,6.4339933993399345,2.5904077968709927,0
4218,11.16,166.0,23.0,6.299283154121864,2.6458036984352775,0
3586,9.71,161.0,16.0,6.155166495022313,2.7077523703290574,0
3643,9.35,160.0,19.0,6.493761140819965,2.5665660170189404,0
3825,10.48,177.0,24.0,6.083015267175572,2.7398692810457517,0
3673,9.48,165.0,20.0,6.4574542897327705,2.580996460658862,0
3870,9.77,166.0,19.0,6.601842374616172,2.5245478036175713,0
3971,9.68,166.0,16.0,6.837121212121213,2.4376731301939056,1
4526,12.02,170.0,25.0,6.27565169162507,2.6557666813963765,0
3924,10.4,168.0,26.0,6.288461538461539,2.650356778797146,0
3898,10.5,161.0,26.0,6.1873015873015875,2.693689071318625,0
3800,9.64,168.0,17.0,6.56984785615491,2.536842105263158,0
3718,9.86,182.0,23.0,6.284651791751184,2.6519634211941905,0
3610,9.78,167.0,22.0,6.152010906612134,2.709141274238227,0
4684,12.39,168.0,36.0,6.300780199085283,2.645175064047822,0
3826,10.17,162.0,17.0,6.2700753851196325,2.658128593831678,0
3907,10.26,175.0,22.0,6.3466536712150745,2.626055797286921,0
3381,9.71,166.0,23.0,5.803295571575695,2.8719313812481513,0
3798,10.17,162.0,24.0,6.224188790560472,2.677725118483412,0
3256,8.860000000000001,152.0,14.0,6.124905944319036,2.7211302211302217,0
3965,10.4,163.0,17.0,6.354166666666666,2.622950819672131,0
3466,9.98,176.0,32.0,5.788243152972612,2.879399884593191,0
3164,9.16,183.0,78.0,5.756914119359534,2.895069532237674,0
4012,10.26,168.0,21.0,6.5172189733593235,2.5573280159521437,0
3022,8.83,179.0,52.0,5.70403926009815,2.9219060225016547,0
4496,11.38,164.0,30.0,6.584651435266549,2.531138790035587,1
3782,9.62,171.0,37.0,6.552321552321553,2.54362771020624,0
4517,11.44,162.0,20.0,6.5807109557109555,2.5326544166482177,1
3558,9.29,171.0,31.0,6.383207750269107,2.611017425519955,0
3521,9.06,166.0,20.0,6.47718910963944,2.57313263277478,0
4127,11.88,172.0,49.0,5.789842873176206,2.8786043130603343,0
3778,9.22,161.0,17.0,6.829356471438901,2.440444679724722,1
4194,9.98,170.0,26.0,7.004008016032064,2.379589890319504,1
3701,9.81,166.0,22.0,6.2878015630309205,2.650634963523372,0
3946,10.5,168.0,19.0,6.2634920634920634,2.6609224531170805,0
4105,10.47,177.0,24.0,6.534543139127666,2.550548112058465,0
4197,10.43,154.0,17.0,6.706615532118889,2.4851084107695973,1
4057,10.48,168.0,18.0,6.451972010178116,2.583189548927779,0
3277,9.03,168.0,23.0,6.048357327427095,2.7555691180958193,0
3348,9.57,173.0,30.0,5.830721003134796,2.8584229390681,0
4073,10.71,162.0,19.0,6.338313103018986,2.629511416646207,0
3430,9.51,170.0,24.0,6.011216263582194,2.772594752186589,0
4162,10.5,162.0,23.0,6.606349206349206,2.5228255646323885,0
4035,10.41,184.0,43.0,6.460134486071086,2.579925650557621,0
3428,9.48,165.0,31.0,6.026722925457102,2.765460910151692,0
3722,10.58,178.0,35.0,5.863264020163831,2.8425577646426654,0
3978,10.65,171.0,26.0,6.225352112676056,2.6772247360482653,0
3842,10.65,177.0,41.0,6.012519561815336,2.771993753253514,0
